"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:[word=""cold""][word=""day""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2018-01-01","that are worn and if you''re without, you almost feel out of place. </s><s> So how do folks prepare themselves to jump in on such a","cold day","? </s><s> ""Lots of shots. </s><s> That''s where we''re headed now. </s><s> Tequila. </s><s> Tequila. </s><s> Yeah,"" echoed two friends as they made their way to"
"2018-01-03","in the overnight hours, and it is here to stay for the remainder of the week. </s><s> Today and Tonight: Expect another","cold day","with biting wind chills. </s><s> Despite sunshine, temperatures will only climb to the upper 30s for highs. </s><s> Blustery north"
"2018-01-06",". </s><s> Over the past week, Northwest and Indo-Gangetic plains have witnessed a massive spread of fog that has resulted in","cold day","conditions and below normal night temperatures. </s><s> In Patna, the maximum temperature on Friday was 12.9 degree Celsius"
"2018-01-08","some clear spells to the northwest of high ground. </s><s> Cold and locally frosty."" </s><s> Tuesday is set to be an overcast and","cold day","and Wednesday should be the warmest day of the week. </s><s> Forecasters say Liverpool will see sunshine and temperatures"
"2018-01-09","enjoyed the pre-match lunch sponsored by Oakham president Steve Beanland. </s><s> The match kicked off on a blustery, damp and","cold day","which promised to make playing and handling conditions difficult. </s><s> Oakham played with the wind in their favour in the"
"2018-01-12","gravy feature prominently, with only a couple of selections in what I might consider the ""healthy"" bracket. </s><s> But on a","cold day","in December, after battling crowds and thinking we had made a terrible mistake, this was just what the Doctor ordered. </s>"
"2018-01-14","that she declined to identify. </s><s> The girl was suspended for letting her friends into the school when they arrived late on a","cold day",". </s><s> Tinnon called it punitive to suspend the girl instead of working with her to understand why opening the door was a"
"2018-02-10","seemed like it would be a cold day in hell before the Blues could put together a game like this. </s><s> Turns out they just needed a","cold day","in central Canada. </s><s> ""It''s about all we could ask for as coaches, that''s for sure,"" said Blues coach Mike Yeo, ""and I think"
"2018-02-17","Alert Forecast: Average winter day, quick snow before MAJOR warm up </s><s> The big warm up is on the way, but we have one more","cold day","to get through first! </s><s> Your Saturday will have an average February feel. </s><s> Skies start off partly sunny with temperatures"
"2018-02-22","to join us and stand in prayer. </s><s> Thousands, including many religious representatives, joined in prayer on that very","cold day",". </s><s> An invitation video was made and sent all over the world. </s><s> After the prayers were offered to the fire, I asked the people"
"2018-02-24","and five points clear of bottom dogs Ross County in what wasn''t a great advert for Premiership football on a bitterly","cold day","in Lanarkshire. </s><s> Jags hitman Conor Sammon took his tally to nine for the season and ensured another Pizza Express"
"2018-03-17","all the police officers and staff who were part of this operation for all their hard work on what was a long and bitterly","cold day","."" </s><s> Bill C-49 would double tarmac delays, scrap compensation for flights affected by mechanical failures </s><s> Outdoors:"
"2018-03-18","regardless of player''s status should have produced a result and not an insult to all who bothered to turn up on this very","cold day","and were expecting something different, </s><s> Fleetwood after all are hanging on to their survival in this division and"
"2018-03-30","Liverpool''s energy ''revolution'' will have same effect on city as The Beatles - and put it back on world map </s><s> It''s a bright,","cold day","and the Mersey is glittering below the Metro Mayor''s offices opposite the Liver Building in Liverpool. </s><s> From one window"
"2018-04-02","the Yankees will be a much better team this season because they''ll have him all year. </s><s> Here are today''s lineups: </s><s> Another","cold day","in Toronto, though at least it''s not raining this time. </s><s> I imagine the Rogers Centre roof will still be closed, however. </s>"
"2018-04-18","by the end of the year. </s><s> The Real Reason For Bank Stock Stutter: Flattened Yield Curve </s><s> Hjerpe sharp as Warriors win 1-0 </s><s> A","cold day","on the diamond certainly favored the pitching, and it was Collin Hjerpe who did the job for Woodland-Flanagan-Cornell"
"2018-05-01","starting performance by Eduardo Rodriguez, who allowed five runs in four innings. </s><s> The Red Sox bullpen saved the","cold day","with five innings of one-run relief. </s><s> Boston was paced offensively by Xander Bogaerts, who had three hits including a"
"2018-05-13","how pretty the Front Range is, life is never peaceful for very long. </s><s> The War Between the States just ended and it is a","cold day","in November in St. Louis. </s><s> Young Otis Sutter is homeless, an orphan, and coming down with some sort of respiratory"
"2018-06-01","a local SIM card upon arrival in a new country a rule for every member of our family, we spent the better part of one","cold day","in Paris running around (in the rain) trying to find one of us who''d taken a wrong turn. </s><s> Morgan Stanley is the third"
"2018-07-12","\"" from our debut album \""The Woodlands\"". </s><s> It was a blast building a fort in the back of this old rusty truck. </s><s> We spent a","cold day","and a colder evening setting up the location and arranging shots and and capturing images. </s><s> We worked on the big scope and"
"2018-07-28","isn''t isolated events like particularly hot days: A single hot day doesn''t prove global warming just like a single","cold day","doesn''t disprove it. </s><s> Rather, it''s an ever-growing compendium of global climate data showing consistent, undeniable"
"2018-10-11","this book. </s><s> He followed it up with The Barn Owl''s Wondrous Capers (2007). </s><s> Banerjee and I meet on an uncharacteristically","cold day","at the B-Lage pub near Sonnenallee, the street which served as a border crossing in Berlin before the fall of the wall in"
"2018-10-24","popularity in recent years, pho (a soup of broth, noodles and thinly sliced meat) is one of the best things you can eat on a","cold day",", on a sick day, on a sad day, on a celebration day -- or, hell, on a hot day or a sleepy day or an energetic day. </s><s> The meat is raw"
"2019-01-31","the past 12 months. </s><s> Philly fights to stay open during bitter cold </s><s> A SEPTA Regional Rail train pulls into the station on a","cold day",". </s><s> (Charles Mostoller) </s><s> With the latest polar vortex slamming parts of the Midwest to shocking temps of negative 50"
"2019-02-05","part of their daily routine. </s><s> She greets many of them by name as she passes out samples of warm, hearty rice pudding on a","cold day","in late January. </s><s> The samples -- made with brown rice, almond milk and fresh fruit -- are part of ""Nutrition Minute,"" a"
"2019-02-21",". </s><s> In addition to missing his long pants, McCormack also missed his beard and mustache, which would have come in handy on a","cold day",". </s><s> Those who attended got into the action on the field. </s><s> ""This is organized violence,"" says bystander Devon Carter. </s><s> But"
"2019-02-28",". </s><s> She went straight to the Women''s WorldTour opener the following weekend in Italy. </s><s> She did not finish that rainy,","cold day","of racing at Strade Bianche. </s><s> Instead of returning to her home base in Sittard, the Netherlands with a result, she rolled"
"2019-03-02","for information. </s><s> Light rains in parts of Delhi-NCR </s><s> NEW DELHI: The national capital region (NCR) experienced a","cold day","on Saturday with light rain and drizzle witnessed in many parts of Delhi, Noida and Faridabad. </s><s> Areas like Patparganj,"
"2019-03-03",", the Mennonite Fellowship, and Catholic Charities. </s><s> ""It''s like 10 degrees. </s><s> It is breezy. </s><s> It is cold, it is really a","cold day",","" said Ivan Cowan, a Fort Collins resident. </s><s> Those without homes waiting in line outside the Mennonite Fellowship near"
"2019-03-05","enough to eat. </s><s> But the foolhardy grasshopper gorges himself during the sunny season and doesn''t prepare for a rainy,","cold day","; winter comes, and the grasshopper goes hungry. </s><s> The moral is that if you want to succeed tomorrow, you have to start"
"2019-03-14","floor with a bag of Birds Eye frozen petits pois on my head and a sleeping cat on my stomach. </s><s> Worse still it was quite a","cold day","and I was wearing those really awful slipper socks that only people beyond the age of 90 purchase. </s><s> So, all in all, I''m"
"2019-03-17","I don''t know why they don''t believe."" </s><s> We''re sitting in a small meeting room in a church in Kreuzberg, Berlin on a bitterly","cold day","in late January, and Namusoke keeps her coat and knit hat on, giving the impression that the small woman is sinking into"
