"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:[word=""black""][word=""coat""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2018-08-15","the trust reposited in him. </s><s> ""The bar is my home and I have come back home today. </s><s> I had started my professional life with a","black coat",", and I take it up once again today,"" he added. </s><s> Rajwana was appointed Governor Punjab in May 2015. </s><s> The position had been"
"2018-09-09",". </s><s> The Grey''s Anatomy star, 48, went make-up free as she carried her pet pooch through the streets, keeping casual in a","black coat","worn over a baggy turtleneck. </s><s> The actress teamed her look with jeans and a pair of black sneakers as she went about her day"
"2018-09-10","was pretty as always as she made her way into the martial arts studio using the back entrance. </s><s> The By The Sea star wore a","black coat","over black leggings with flattering black ballerina flats. </s><s> In her hand was a black bag that contained a script with a"
"2018-09-10","<s> Angelina Jolie treated her son Knox on Sunday to a trip to a Los Angeles pet store. </s><s> The mother-of-six wore a knee-length","black coat","over a black crew neck top and black trousers. </s><s> Pet store: Angelina Jolie wore all-black on Sunday while taking her son"
"2018-10-02",", leaving gashes in which the wind would rustle. </s><s> Laser-cut foliage from a military register created texture on a unisex","black coat","intended to evoke a shell that protects the body, a motif reprised elsewhere on a white tailored jacket, its lining"
"2018-11-11","and 150 pounds; he drives a dark green 1993 Lincoln Town Car with Ohio license plate EJV3200. </s><s> He was last seen wearing a","black coat",". </s><s> Elyria police Capt. Chris Costantino said Lewis lives in North Ridgeville and has a business on Cleveland Street in"
"2018-11-12","and six men who deliberated for more than 12 hours following a trial at Birmingham Crown Court. </s><s> Patatas, dressed in a","black coat",", wept in the dock as the jury delivered their verdict. </s><s> Thomas, wearing a dark blue suit and red tie, and Bogunovic,"
"2018-11-22","sequins are bright enough to make a point, but subtle enough to not be OTT. </s><s> Team it with sky-high heels and faux fur","black coat","for added effect. </s><s> We love the ethereal shape of this dress. </s><s> The drapey sleeves and soft blush colour are adorably girly"
"2018-11-22","with racist attack on Asian teens in Bethnal Green </s><s> The pictures released today show a black woman dressed in a","black coat","aged about 40 years wearing gold hooped earrings. </s><s> It follows a Met appeal after a woman hurled racist abuse at three"
"2018-12-12","During Christmas Visit With Troops </s><s> First lady Melania Trump got everyone''s attention when she showed up in a great","black coat","and jeans for a multi-stop Christmas visit Wednesday with the troops. </s><s> The first lady looked fantastic as ever in the"
"2019-01-04","<s> This result shows that there are settings where such service is highly warranted. </s><s> Jennifer Aniston bundles up in furry","black coat","while exploring Jackson Hole, Wyoming with pal Jimmy Kimmel </s><s> ED welcomes 3 new envoys </s><s> Improving relations between"
"2019-01-14",". </s><s> A spokeswoman for Northamptonshire Police said: ""The men were both black and about 6ft. </s><s> ""One of the men was wearing a","black coat","with a white stripe along the arms and the other was wearing a black coat with the Adidas logo on the back."" </s><s> Spider-Man:"
"2019-01-14","black and about 6ft. </s><s> ""One of the men was wearing a black coat with a white stripe along the arms and the other was wearing a","black coat","with the Adidas logo on the back."" </s><s> Spider-Man: Into the Spider-Verse: Film Review </s><s> Trudging into the cinema, popcorn"
"2019-01-17","in a long-sleeved green top and dark grey coat while filming in Brooklyn. </s><s> Bardem wore a buttoned up brown dress shirt and","black coat","with grey trousers for the scene. </s><s> The upcoming film also features Salma Hayek, Chris Rock and Laura Linney. </s><s> The drama"
"2019-01-18","- Minky </s><s> Minky is a pretty black domestic short hair female. </s><s> This cutie is approximately 5 years old and sports a gleaming","black coat","accented with a small patch of white on her chest. </s><s> She is a sweet and affectionate cat who is also quite independent. </s><s> She"
"2019-01-24","at the Mumbai Airport and her gorgeous outfit will give you major style goals. </s><s> In these photos, we can see her a long","black coat","over a black pair of trousers and white sneakers. </s><s> The actress recently attended one event where see look extremely"
"2019-01-31","a new royal patronage for the duchess. </s><s> Her look for the day added a new twist to a previous favorite. </s><s> Markle wore a custom","black coat","by Givenchy, the design house behind her royal wedding dress. </s><s> She wore a black pleated dress underneath with a pair of"
"2019-02-07","latest full-time presenter to entertain listeners on Heart FM. </s><s> Sporting a white roll-neck beneath her form-fitting","black coat",", Kelly, 39, looked typically stylish following her latest stunt on the airwaves. </s><s> The brunette added to her look with a"
"2019-02-12","on Monday, according to police. </s><s> Police say Gariepy-Dargin was last seen wearing Nike sweatpants and possibly a","black coat",". </s><s> Anyone with information on her whereabouts is asked to contact the Fitchburg Police Department at 978-345-4355. </s><s> Big"
"2019-02-12","on her shoulders in gentle waves with a centre parting, the 44-year-old actress chatted with her beau, who donned a","black coat","over a crisp white shirt. </s><s> Legendary host: Carrie''s Beverly Hills home was the venue of many parties over the years </s><s> The"
"2019-02-13","and golden eye shadow brought out her piercing hazel eyes. </s><s> Edgy: Willow Smith, 18, kept it simple and stylish in a long","black coat",", matching trousers, and suede ankle boots </s><s> Double trouble: Barron Hilton and his wife Tessa were every inch the cool"
"2019-03-01","black shoes with white soles. </s><s> He also wore a thin chain with a small pendant around his neck while wearing a thick","black coat","to stay warm. </s><s> Mellencamp and Ryan had previously started dating in 2010 but they broke up in 2014. </s><s> Time for a smoke:"
"2019-03-04",", as ""dressing in haste."" </s><s> At the same time, Clare Waight Keller, in her debut at Givenchy, began with a smartly tailored","black coat",", a look she repeated at haute couture in January 2018. </s><s> Since then, sneakers and street gear have pretty much vanished"
"2019-03-08","as a white female with short brown hair, glasses, in her mid-30s or 40s, wearing black and yellow striped pants, a","black coat","and an ankle monitor. </s><s> State Sens. Sean O''Brien of Bazetta, D-32nd, and John Eklund of Geauga County, R-18th,"
"2019-03-08","the stereotype of the untamable Kaimanawa horse. </s><s> She is the owner of 2-year-old Calypso, a cheeky filly with a shiny","black coat","and heart of gold. </s><s> Fresh off the ranges, Calypso was initially unsure about her new surroundings but has settled into"
"2019-04-06",", whether it was the Germanic blue facing off against the Roman red, the vibrant blue jacket against the staid","black coat",", or the heavenly Marian apparition set off against the profane, multicolored world below. </s><s> Plan released to"
"2019-04-25",", Countess of Carnarvon on Thursday. </s><s> The monarch, who is rarely ever seen in anything but bright colors, dressed in a","black coat","dress with white trim and a matching hat for the service, which was held at St. Michael and All Angels Church in Highclere"
"2019-04-15","the man makes and tests some Molotov cocktails before setting out. </s><s> The next one shows the actual spree, as the man in his","black coat","and hat is seen lighting the tires of a car on fire as he walks past a bar patio. </s><s> He then quickly lights up two more car tires. </s>"
"2019-05-02","Cats - Mittens </s><s> Mittens is a very handsome tuxedo domestic short hair male. </s><s> This 7 1/2 year old is a big boy with a gleaming","black coat","accented with a white mustache, bib and paws. </s><s> He is a total love bug, being a big friendly kitty who readily requests"
"2019-05-07","creditors,"" it added. </s><s> Yara Shahidi rocks statement-making embellished ensemble with glittering tights and","black coat","at 2019 Met Gala </s><s> Basava Jayanthi 2019: Who is Basavanna? </s><s> Why do we celebrate him every year? </s><s> May 7 marks the birth"
"2019-05-16","vinyl belt and cinched her svelte waist, accentuating her hourglass shape. </s><s> Over her shoulders Emilia draped a stylish","black coat",", while donning a pair of leather gloves with a gold ring covering one of her fingers. </s><s> She set off her look with a rose gold"
"2019-05-19",". </s><s> At the wedding the bride was in white lace dress by Luisa Beccaria, a long veil and tiara. </s><s> Her partner wore an elegant","black coat",", black pants, beige vest, blue shirt and pale pink tie. </s><s> After the couple exchanged rings in the chapel of Windsor,"
