"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:alemma,[word=""market""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2019-07-01","was designed to address them. </s><s> Kathryn Hickok is Executive Vice President at Cascade Policy Institute, Oregon''s free","market","public policy research organization. </s><s> Wojciechowski joins Orioles at Tropicana Field - School of Roch </s><s> ST. </s><s> PETERSBURG"
"2019-07-02","2019, we are confident that the XUV300 autoSHIFT will further strengthen the brand''s value proposition and expand the","market","for us."" </s><s> WBJEE 2019: First round seat allotment result will be declared on July 3, check @wbjee.nic.in. </s><s> First round"
"2019-07-10","in the fall. </s><s> If we do more than one thing at a time, something doesn''t get the attention it should."" </s><s> He says the cattle","market","is ""okay, but it''s expensive to get them there."" </s><s> Providing enough hay is critical to control feed costs, he adds. </s><s> He says"
"2019-07-10",") </s><s> Start your car -- this multi-million dollar stunning home has had its price reduced to $8,950,000 after being on the","market","for more than three and a half years! </s><s> And when I say ''start your car,'' you can start all seven of them because that''s the"
"2019-07-23","about internet-only banks. </s><s> BGF Retail, WeMakePrice and Interpark said they are not considering entering the","market",". </s><s> ""At this moment, we don''t have any plans for an internet banking business,"" a BGF Retail official said. </s><s> Naver, which"
"2019-07-29","following May''s 1.5 percent increase. </s><s> Inflation has slowed over the past eight months. </s><s> Producer prices in the foreign","market","remained unchanged from May. </s><s> On a yearly basis, prices advanced 0.2 percent. </s><s> In June, prices in construction gained"
"2019-08-05","and productivity helps Vietnam growers to offer world''s lowest price tags. </s><s> In terms of export, Vietnam leads the","market","globally. </s><s> U.S. market continues to be the largest importer of black pepper from Vietnam. </s><s> While most markets like India"
"2019-08-05","GPIF that has high conviction in the rewards to low carbon investing, the best strategy for them is to try and reshape the","market","and influence the companies within it rather than divest."" </s><s> Reweighting companies based on their carbon emissions and"
"2019-08-08","argument to the fact that these stocks are at least richly priced. </s><s> Keep in mind that the data is as of August 6, 2019. </s><s> The","market","is currently volatile meaning this list should remain dynamic. </s><s> The following summarizes the group data filter"
"2019-08-15","des politiques environnementales - résultats du questionnaire de l''OCDE </s><s> Environmental policies seek to address","market","failures related to the protection of the environment. </s><s> However, they may also increase barriers to entry and distort"
"2019-08-17","Avalanche-Journal, Texas] </s><s> Trends, market share, opportunities and forecast in Global Oxidized Glutathione (GSSG)","market","from 2023 in terms of , Application & Geography, Part 5:, Europe, by applications including Pharmaceuticals, Food"
"2019-09-03","activities are in the planning including a global music and dance programme at Writers'' Square, a bazaar and food","market","at St Anne''s Cathedral, and a music stage at City Hall to facilitate performances from local bands, dance and theatre"
"2019-09-05","formulation of pure hemp extract and all-natural ingredients. </s><s> This salve gets to the pain like no other product on the","market","! </s><s> Packed with nourishing omega-3 enriched oil, non-alcoholic witch hazel for toning benefits, aloe for soothing,"
"2019-10-03","segments are the most important standpoints for understanding the dynamics prevalent in the global li air battery","market",". </s><s> A report added by Transparency Market Research (TMR) on the global li air battery market is a descriptive"
"2019-10-09","weakened to 14.39 percent. </s><s> Analysts at Afrinvest Securities Limited said they expect the negative performance in the","market","to persist as investors gravitate toward lower-risk investments as they continue to perceive the relatively high"
"2019-10-11","becomes available, and Sony will extend PSVR support into the PS5 generation. </s><s> It''s important not to split the VR","market","more than is necessary to encourage developers to build VR titles in the first place, so decisions like this are a step in"
"2019-10-31","Travis said. </s><s> Estee Lauder, which generates 68% of revenue from Asia-Pacific, Europe, the Middle East and Africa","market",", said the strong dollar would hit its earnings by 5 cents per share. </s><s> ""U.S. performance will remain a concern and focus"
"2019-11-05",", 62% were live exports, 29% were taken up by export abattoirs, while B and C class abattoirs only enjoyed 9% of the","market","share. </s><s> Compared to the first three quarters of 2018, live exports lost 10% of market share to export abattoirs, while"
"2019-11-07","share growth and cost efficiencies. </s><s> At the same time, our CMC business posted another strong quarter in a challenging","market","environment."" </s><s> Koppers (Jiangsu) Carbon Chemical Company Limited (KJCC), the company''s 75 percent-owned"
"2019-11-19","for international participants by webinar. </s><s> Cloud Gaming Market Size to surge at 46.7% CAGR and Hit 450 million by 2024 </s><s>","market","is valued at 45 million USD in 2018 and is expected to reach 450 million </s><s> client-server structure is used to create a"
"2019-11-26","Fisher Scientific, Normont NDT Inc., Bio-Rad, Licor </s><s> There are 15 Chapters to display the Global Bio Film Processor","market","</s><s> Chapter 1, Definition, Specifications and Classification of Bio Film Processor , Applications of Bio Film Processor"
"2019-11-27","expected to drive market growth in the region. </s><s> Latin America: The key drivers for the growth of UAV propulsion systems","market","in Latin America are intelligence gathering on drug trafficking and rebel groups, deforestation monitoring, and"
