"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:alemma,[word=""black""][word=""jacket""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2018-07-17","Tales photocall on Thursday </s><s> The camera shy Chandelier hitmaker matched her hat and fake hair with a leather look","black jacket","and tight black pants. </s><s> She sported black strappy heels and clutched a black chained bag. </s><s> While not showing her face the"
"2018-07-19","in a soft black polo shirt and matching denim jeans </s><s> Earlier in the day, the Thor: Ragnarok star kept it casual in a cosy","black jacket","with a quirky patchwork design stitched on. </s><s> Cate teamed her low-key look with cropped blue denim jeans and pounded the"
"2018-08-09","and toted a sophisticated shoulder bag. </s><s> Meanwhile, beau Cooke complemented his love''s style choices with his own","black jacket","and white shirt combo. </s><s> The art director opted for black jeans and grey sneakers as he stayed close to Jennifer for their"
"2018-08-24","Sherlock Gabana, Bacolod City Police Office public information officer, said the armed back rider, who was wearing a","black jacket",", bonnet and helmet, alighted from the motorcycle and shot the victim twice. </s><s> Authorities recovered two fired"
"2018-08-29","director, afterwards </s><s> They issued surveillance footage of the man who is black and was wearing a white bandana and","black jacket","on the morning of her death. </s><s> On Monday, pall bearers carried her out of the church in a white casket and placed it in a"
"2018-09-03","witnesses recorded social media video showing what appears to be a guard or deputy with a gun opening fire on a man in a","black jacket",". </s><s> The Del Mar Fairgrounds specifically forbids weapons and simulated weapons on its premises. </s><s> Witnesses gave KGTV"
"2018-09-07","the woman''s mobile phone and left the scene. </s><s> At the time of the attack, the suspect was believed to have been wearing a","black jacket",", grey hoodie and dark trousers. </s><s> He may also have a cut and possible bruising on his face. </s><s> The Metropolitan Police are now"
"2018-09-09",", 33, smiled coyly as she left a dinner date with Harry Styles, 24, in separate cars in Sydney </s><s> Delta looked chic in a simple","black jacket","as she sat in the passenger seat, looking relaxed as she sped away from the eatery. </s><s> Styling her raven tresses in glossy"
"2018-09-10","headpiece and Versace over-the-ankle boots. </s><s> DJ, Havana Brown, also plumped for an odd outfit choice, by wearing a","black jacket","seemingly without pants. </s><s> Cate Blanchett share the story of her lunch with the royal family </s><s> Feminine in floral: Both"
"2018-09-24","ceremony at Loughborough University. </s><s> Meghan wore a navy top by Oscar de la Renta, navy trousers by Altuzarra and a","black jacket",". </s><s> The Duke and Duchess of Sussex started off their week with a bang - attending a coaching awards ceremony on Monday for"
"2018-10-04",", 5ft 7ins and of medium build. </s><s> She has shoulder-length dyed blonde hair and is believed to be wearing a pink hoodie and","black jacket",". </s><s> The teenager is known to have links to the Morley and Armley areas of Leeds, as well as the city centre. </s><s> Anyone who has"
"2018-10-11","inches tall with a medium build. </s><s> He has a bald head and brown eyes. </s><s> He was last seen wearing a grey leather sleeved","black jacket",", black jeans and stripped toque. </s><s> CA-R-MA MONCTON - MEET CINDER! </s><s> Meet Cinder. </s><s> This sweet girl will be spayed this week"
"2018-10-16","he went out for a walk in the village around 5pm yesterday (Monday, October 15). </s><s> Police said he was wearing a blue and","black jacket","and grey baggy trousers, similar to tracksuit joggers. </s><s> Police officers are being joined by volunteers from Sussex"
"2018-11-01","I chatted up one of the staff who''d been stationed on the ground floor, by the garage, with several layers and a thick","black jacket","my sweater-wearing, bone-chilled self envied dearly. </s><s> She didn''t want to share her name for this piece, but she told me"
"2018-11-04","instead of red. </s><s> At night, good friend Bella Hadid threw Kendall a bash, and she stepped out in Adidas sneakers and a long","black jacket",", topping the ensemble off with a festive turquoise birthday hat. </s><s> Read on to get a glimpse of Kendall''s special day, then"
"2018-11-04","trying to find Preston Wabasse, 17, after the teen was last seen on Nov. 2. </s><s> (CBC) </s><s> Wabasse was last seen on Nov. 2, wearing a","black jacket","with white stripes on the sleeves, grey pants, a grey cap and brown slippers. </s><s> No photo of Wabasse was available. </s><s> Razer"
"2018-12-02",", is the way Rocky appears in this and other chapters. </s><s> After 42 years, he is still wearing the standard gray sweatshirt,","black jacket","and that ''signature'' hat, even at ringside. </s><s> Surely, he can afford a new hat, and we would not forget who he is. </s><s> Apollo"
"2018-12-03","the woman to an area hospital. </s><s> The suspect, described as in his mid-30s to early 40s, had a ponytail, facial hair and a","black jacket","with an orange lining, cops said. </s><s> He was still at large late Sunday, leaving locals on edge -- and community leaders"
"2018-12-06","Cold Wave in Central and Eastern States: $2 billion </s><s> Hailey Baldwin cuts edgy figure as she heads to photo shoot in sporty","black jacket","</s><s> She is normally inseprabale from her new husband, Justin Bieber. </s><s> But Hailey Baldwin enjoyed an outing on her own as she"
"2018-12-07","his new film The Front Runner was snubbed by the Golden Globes </s><s> He kept rugged up from the wintery chill, wearing a thick","black jacket",", gloves, track pants, along with trendy sunglasses and a safety helmet. </s><s> The Wolverine star rode his bike into the lobby"
"2018-12-14",", then later said she fell. </s><s> A man is now being sought for questioning. </s><s> He was described as heavy set and last seen wearing a","black jacket",", beanie and grey, hooded sweatshirt. </s><s> A picture of him was tweeted out by NYPD Transit. </s><s> Commuters helped the woman up"
"2019-01-02","to authorities. </s><s> The incident was later reported to the 108th Precinct. </s><s> Police described the suspect as a man wearing a","black jacket",", a red shirt, black pants and black shoes. </s><s> Anyone with information regarding his whereabouts can call Crime Stoppers"
"2019-01-09","legend: ''I (heart) me.'' </s><s> She had on silver sparkly trousers that she rolled up at the bottoms over black boots and added a","black jacket","with black shearling lining. </s><s> The British actress, who starred in the 2015 Broadway revival of The Color Purple,"
"2019-01-24","of First Nation''s descent, approximately 25 years old, five-feet-eight-inches tall, with a slim build and wearing a","black jacket","and dark-coloured pants. </s><s> Anyone with information that can assist police is asked to contact Const. </s><s> A. Giang at"
"2019-01-25","wore a white tee with black trousers and denim jacket while his wife Sanya was dressed in a white top, denim trousers and a","black jacket",". </s><s> The actor will host a wedding reception in Mumbai for his industry friends. </s><s> WhatsApp Dark Mode Coming Soon, Leaked"
"2019-01-29","on the grounds of Guards Polo Club with Princess William. </s><s> Princess Diana paired her jeans with a white balloon shirt,","black jacket","and brown boots. </s><s> Princess Diana looked stunning in almost everything that she wore. </s><s> Pictured: Princess Diana waves to"
"2019-02-13","me to go straight to the RVI. </s><s> ""The doctor said if it goes on anyone''s actual skin then it''s best to go to A&E. I was wearing a","black jacket","and it looks like it''s bleached my jacket"". </s><s> One victim told The Newcastle Tab, he was ""all around the Northumbria"
"2019-02-13","wore a floaty, ruffled frock in a delicate floral print and styled it with a pair of strappy heels and a longer length","black jacket",". </s><s> The dreamy dress is by designer label, Vilshenko. </s><s> Its part of the SS17 collection, so isn''t available to buy just yet"
"2019-02-15",", arrived with the three kids, which may mean that the children had been staying with him. </s><s> The Batman actor sported a","black jacket",", dark green button-down shirt, brown pants and dark brown shoes for the occasion. </s><s> He topped off his ensemble with a"
"2019-02-17","them to run in the direction of their home. </s><s> Both sisters told cops that the suspect smelled of alcohol and was wearing a","black jacket","and beanie hat at the time of the incident. </s><s> Cambridge police are also investigating a separate incident in which an"
"2019-02-17","kilograms of explosives, reportedly, RDX. </s><s> After the attack, a video emerged on social media in which Dar dressed in a","black jacket","was holding a gun in each hand, weapons flanking him and on the table in front of him, al-jihad written in prominent white"
"2019-03-02","business attire. </s><s> The host team are provided with a uniform of black trousers or skirt (to the knee) and white blouse with","black jacket","and a red scarf/tie. </s><s> We do not specify height, weight, dress size etc. and to suggest so is completely false,"" Cranton"
"2019-03-04","a fantastic cape in papery black leather, and Piccioli''s very modern Valentino take on the suit -- a long, liquid","black jacket","(with its belt tied in the back) over a gently swirling skirt. </s><s> Comment on Monday''s Overreactions: P.J. Washington is"
"2019-03-30","and the latter''s boyfriend. </s><s> In the photos shared by Express, Ferguson was stunning and gorgeous in her leather","black jacket","which she paired with a green dress. </s><s> She kept her hair in big curls and matched her outfit with a velvet green Gucci bag and"
"2019-04-09","trial of a female IS returnee, prosecutor Claudia Gorf told the Munich court. </s><s> Wenisch -- wearing a white blouse and","black jacket",", her dark hair not covered -- showed no emotion and did not speak, but shielded her face with a paper folder while"
